User_ID,Cust_name,Product_ID,Gender,Age_Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
1003778,HEMMER,P00214342,F,26-35,32,0,Mutare,Southern,Healthcare,Sports Products,4,5738,NULL,NULL
1003892,BLEVINS,P00199442,M,26-35,35,0,MatebeleLand South,Central,Lawyer,Sports Products,2,5717,NULL,NULL
1000563,WOLFE,P00233842,F,26-35,29,0,Midlands Central,Northern,Retail,Sports Products,1,5707,NULL,NULL
1000728,MARQUEZ,P00205642,F,26-35,29,0,Mutare,Southern,Healthcare,Sports Products,4,5680,NULL,NULL
1000544,BARRETT,P00117142,F,36-45,36,0,MatebeleLand East,Southern,Healthcare,Sports Products,4,5665,NULL,NULL
1004522,DE LA CRUZ,P00113142,F,46-50,49,0,MatebeleLand North,Central,Hospitality,Sports Products,4,5651,NULL,NULL
1005733,GOUCHER,P00183342,F,26-35,30,0,Mutare,Southern,IT Sector,Sports Products,4,5619,NULL,NULL
1004708,RODRIGUEZ,P00187942,M,26-35,32,1,Mashonaland North,Northern,Aviation,Books,1,5541,NULL,NULL
1001607,MORROW,P00225042,F,46-50,50,0,MatebeleLand North,Central,Banking,Sports Products,1,5530,NULL,NULL
1001804,LEWCHALERMWONG,P00093242,F,26-35,35,0,Midlands Central,Northern,Retail,Sports Products,3,5526,NULL,NULL
1000307,MCGAVOCK,P00308242,F,51-55,55,1,Mashonaland,Western,Healthcare,Sports Products,3,5514,NULL,NULL
1002056,MISCH,P00184242,F,26-35,30,1,Midlands Central,Northern,Automobile,Sports Products,1,5511,NULL,NULL
1005604,MALCHOW,P00151742,F,36-45,36,0,Harare,Northern,Healthcare,Sports Products,3,5504,NULL,NULL
1002777,Overfelt,P00174042,F,18-25,19,0,MatebeleLand East,Southern,Retail,Sports Products,2,5499,NULL,NULL
1001912,BREWSTER,P00115942,F,26-35,27,0,Mutare,Southern,IT Sector,Clothing & Apparel,1,5481,NULL,NULL
1004251,DYE,P00110742,F,46-50,48,0,Harare,Northern,Lawyer,Clothing & Apparel,2,5481,NULL,NULL
1005350,HEDLEY,P00121342,F,18-25,23,0,MatebeleLand East,Southern,IT Sector,Clothing & Apparel,1,5481,NULL,NULL
1005720,MEHR,P00313842,M,26-35,31,1,MatebeleLand East,Southern,IT Sector,Clothing & Apparel,1,5481,NULL,NULL
1001197,THOMPSON,P00365242,F,36-45,45,0,MatebeleLand East,Southern,Aviation,Books,1,5481,NULL,NULL
1004593,WARD,P00024342,M,46-50,49,1,Harare,Northern,Automobile,Clothing & Apparel,4,5480,NULL,NULL
1000749,PACHECO,P00199442,F,36-45,40,0,MatebeleLand East,Southern,Healthcare,Books,2,5480,NULL,NULL
1004153,PARTIN,P00145042,F,51-55,55,0,Midlands North,Western,Hospitality,Clothing & Apparel,4,5479,NULL,NULL
1003745,GOODSON,P0094142,M,26-35,27,0,MatebeleLand East,Southern,Govt,Clothing & Apparel,3,5479,NULL,NULL
1003601,PULLELLA,P00325742,M,36-45,42,1,Mashonaland South,Central,Lawyer,Clothing & Apparel,1,5479,NULL,NULL
1002459,LOGAN,P00030942,F,51-55,54,0,Harare,Northern,Aviation,Clothing & Apparel,3,5478,NULL,NULL
1003690,TUCKER,P00003942,F,18-25,20,1,Mutare,Southern,IT Sector,Clothing & Apparel,1,5477,NULL,NULL
1003622,MCDONALD,P00111742,F,18-25,25,0,MatebeleLand North,Central,IT Sector,Clothing & Apparel,1,5477,NULL,NULL
1003075,DEJESUS,P00157342,M,26-35,35,1,Mashonaland West,Southern,Hospitality,Clothing & Apparel,3,5476,NULL,NULL
1003679,JARMAN,P00182742,F,26-35,27,0,MatebeleLand North,Central,Media,Clothing & Apparel,4,5475,NULL,NULL
1004387,FUQUA,P00070042,M,18-25,25,0,Vungu,Central,Govt,Clothing & Apparel,2,5474,NULL,NULL
1000409,JACK STRAW PROPERTIES,P00279542,F,18-25,21,0,Harare,Northern,Textile,Clothing & Apparel,3,5474,NULL,NULL
1006036,KEANE,P00221542,M,26-35,27,1,Mashonaland North,Northern,Healthcare,Clothing & Apparel,4,5474,NULL,NULL
1001891,CALCOTTE,P00251842,F,46-50,50,1,Mashonaland South,Central,Hospitality,Clothing & Apparel,2,5474,NULL,NULL
1004675,DEANER,P00220142,M,18-25,25,0,Mashonaland,Western,IT Sector,Clothing & Apparel,2,5473,NULL,NULL
1003474,FINEGAN,P00265242,F,36-45,42,1,Midlands South,Eastern,IT Sector,Clothing & Apparel,1,5472,NULL,NULL
1006036,KEANE,P00240142,M,26-35,30,0,Vungu,Central,Aviation,Clothing & Apparel,4,5470,NULL,NULL
1003860,MCABEE,P00273442,F,46-50,46,1,Mutare,Southern,Chemical,Clothing & Apparel,1,5469,NULL,NULL
1001543,MISCH,P00208342,F,26-35,27,1,Harare,Northern,Aviation,Clothing & Apparel,2,5469,NULL,NULL
1000533,CARLTON,P00206042,F,26-35,32,0,Mutare,Southern,Aviation,Clothing & Apparel,2,5468,NULL,NULL
1004610,TREGONING,P00118742,M,26-35,32,1,Vungu,Central,Retail,Clothing & Apparel,1,5467,NULL,NULL
1005328,CARLTON,P00287442,M,26-35,27,1,MatebeleLand North,Central,Food Processing,Clothing & Apparel,1,5467,NULL,NULL
1003897,WEBB,P00113642,F,55+,73,0,Mashonaland,Western,Govt,Clothing & Apparel,4,5466,NULL,NULL
1002468,FUNEZ REALTY INVESTMENT,P00114942,F,51-55,51,0,Mashonaland,Western,Food Processing,Clothing & Apparel,3,5465,NULL,NULL
1001546,SILVERBOARD,P00325742,M,26-35,28,0,MatebeleLand North,Central,Aviation,Sports Products,4,5465,NULL,NULL
1001051,LOGGINS,P00130642,M,26-35,35,1,Vungu,Central,Aviation,Clothing & Apparel,1,5464,NULL,NULL
1004425,BATES,P00240142,F,36-45,40,1,Mashonaland,Western,IT Sector,Clothing & Apparel,4,5464,NULL,NULL
1003148,HARTLEY,P00331942,F,18-25,25,1,Midlands North,Western,Govt,Clothing & Apparel,1,5463,NULL,NULL
1002913,TORRES,P00209842,M,36-45,45,0,Midlands South,Eastern,Aviation,Clothing & Apparel,3,5463,NULL,NULL
1005039,COX,P0098842,M,36-45,38,0,Mashonaland,Western,IT Sector,Clothing & Apparel,1,5463,NULL,NULL
1000515,ALVARADO,P00043342,F,26-35,29,1,MatebeleLand North,Central,Healthcare,Clothing & Apparel,3,5463,NULL,NULL
1002515,PROFFITT,P00030842,F,46-50,46,0,Mahusekwa,Eastern,Media,Clothing & Apparel,3,5462,NULL,NULL
1000855,STORKSON,P00273542,M,18-25,18,1,MatebeleLand South,Central,Textile,Clothing & Apparel,3,5461,NULL,NULL
1003364,RIES,P00157542,F,55+,89,0,MatebeleLand,Southern,Textile,Clothing & Apparel,4,5461,NULL,NULL
1001845,LARSON,P00007942,F,26-35,32,0,MatebeleLand North,Central,Chemical,Clothing & Apparel,2,5461,NULL,NULL
1001703,COURTEMANCHE,P00145442,F,18-25,18,0,Harare,Northern,Chemical,Clothing & Apparel,2,5460,NULL,NULL
1003620,MARSHALL,P00014542,F,26-35,26,1,MatebeleLand North,Central,Media,Clothing & Apparel,1,5460,NULL,NULL
1005568,PATTON,P00065042,F,18-25,22,0,MatebeleLand South,Central,IT Sector,Clothing & Apparel,3,5459,NULL,NULL
1000554,TAYLOR-WOLF,P00270242,M,26-35,26,0,Mashonaland North,Northern,Healthcare,Clothing & Apparel,3,5459,NULL,NULL
1004217,CALCOTTE,P00312842,F,18-25,19,0,Midlands North,Western,IT Sector,Clothing & Apparel,2,5458,NULL,NULL
1002124,WALKER,P00180742,F,26-35,31,1,Midlands Central,Northern,Food Processing,Clothing & Apparel,1,5457,NULL,NULL
1004475,DAN CONNELLY CONSTRUCTION,P00146142,F,18-25,20,1,Midlands South,Eastern,Chemical,Clothing & Apparel,2,5457,NULL,NULL
1004345,BANNACH,P00101942,M,26-35,32,1,MatebeleLand South,Central,IT Sector,Clothing & Apparel,2,5457,NULL,NULL
1001008,KAMEL,P0094542,F,36-45,45,0,Harare,Northern,IT Sector,Clothing & Apparel,4,5456,NULL,NULL
1001768,MOLINA,P00109742,F,46-50,49,0,MatebeleLand East,Southern,IT Sector,Sports Products,3,5456,NULL,NULL
1000461,WEBB,P00261542,F,51-55,51,0,MatebeleLand North,Central,Hospitality,Clothing & Apparel,3,5456,NULL,NULL
1002665,MIDDLEBROOKS,P00166142,F,36-45,44,0,Mahusekwa,Eastern,Construction,Clothing & Apparel,2,5455,NULL,NULL
1001522,MORRIS,P00025442,F,36-45,38,0,MatebeleLand East,Southern,Aviation,Clothing & Apparel,3,5455,NULL,NULL
1003202,WHITNEY,P00010742,M,18-25,25,0,Midlands Central,Northern,Media,Clothing & Apparel,3,5453,NULL,NULL
1002583,JACK STRAW PROPERTIES,P00289942,F,36-45,38,1,Mashonaland West,Southern,IT Sector,Clothing & Apparel,4,5453,NULL,NULL
1005352,ROBINSON,P00058242,M,36-45,41,1,MatebeleLand North,Central,Food Processing,Clothing & Apparel,1,5452,NULL,NULL
1004245,DE DIMAS,P00246342,M,51-55,54,1,Mahusekwa,Eastern,Healthcare,Clothing & Apparel,4,5451,NULL,NULL
1005167,FORD,P00114342,F,18-25,25,0,Mashonaland West,Southern,Media,Clothing & Apparel,3,5451,NULL,NULL
1003122,KILGORE,P00294842,M,26-35,32,1,Vungu,Central,Chemical,Clothing & Apparel,1,5450,NULL,NULL
1003983,LOGAN,P00173042,F,26-35,30,0,Midlands North,Western,Hospitality,Clothing & Apparel,4,5450,NULL,NULL
1001624,ELIZER,P00298942,F,26-35,34,0,Midlands North,Western,IT Sector,Clothing & Apparel,2,5450,NULL,NULL
1001164,DEENIHAN,P00216842,M,26-35,30,1,Mashonaland,Western,Chemical,Clothing & Apparel,4,5450,NULL,NULL
1002860,DENTON,P00028842,F,36-45,39,1,MatebeleLand North,Central,Automobile,Clothing & Apparel,1,5450,NULL,NULL
1003852,THORNBERRY,P00086342,F,51-55,54,1,Mashonaland West,Southern,Textile,Clothing & Apparel,4,5449,NULL,NULL
1001322,BRAKE,P00298242,M,55+,79,0,Mashonaland West,Southern,Construction,Clothing & Apparel,4,5449,NULL,NULL
1001244,MURO,P00345842,F,26-35,30,1,Mashonaland,Western,Banking,Clothing & Apparel,2,5448,NULL,NULL
1005758,MURILLO,P00201442,M,51-55,51,1,Harare,Northern,Agriculture,Clothing & Apparel,4,5446,NULL,NULL
1001274,SHARP,P00176242,F,46-50,48,0,MatebeleLand North,Central,Aviation,Clothing & Apparel,1,5446,NULL,NULL
1005098,TALLEY,P00256042,F,51-55,54,0,Mashonaland South,Central,Aviation,Clothing & Apparel,2,5446,NULL,NULL
1001117,TEMPLE,P00029542,F,18-25,23,1,Mashonaland West,Southern,Construction,Clothing & Apparel,4,5445,NULL,NULL
1002020,BOND,P00255942,F,26-35,26,0,MatebeleLand South,Central,Banking,Clothing & Apparel,4,5445,NULL,NULL
1005716,TORRES,P00102642,F,0-17,15,0,MatebeleLand North,Central,Aviation,Sports Products,1,5445,NULL,NULL
1005963,LE,P00160942,F,26-35,29,0,MatebeleLand North,Central,Chemical,Clothing & Apparel,3,5445,NULL,NULL
1000075,HOLT,P00194442,M,0-17,15,0,MatebeleLand East,Southern,Media,Clothing & Apparel,1,5444,NULL,NULL
1000462,HYRES,P00113642,F,18-25,21,1,Mashonaland West,Southern,Automobile,Clothing & Apparel,3,5444,NULL,NULL
1003589,KROFT,P00000142,M,46-50,46,0,MatebeleLand North,Central,Textile,Clothing & Apparel,3,5444,NULL,NULL
1001261,OSBORNE,P00117842,M,18-25,22,0,Harare,Northern,Healthcare,Clothing & Apparel,2,5443,NULL,NULL
1001264,RAMSEY,P00318742,F,26-35,33,1,Harare,Northern,Agriculture,Clothing & Apparel,3,5443,NULL,NULL
1001485,PAGE,P00211142,M,26-35,33,1,MatebeleLand East,Southern,Aviation,Clothing & Apparel,2,5443,NULL,NULL
1002063,CHRISTIAN,P00171642,F,26-35,31,0,Mashonaland,Western,Agriculture,Clothing & Apparel,1,5443,NULL,NULL
1004386,JOHNSON,P00052942,F,26-35,34,1,Mashonaland North,Northern,Textile,Clothing & Apparel,1,5443,NULL,NULL
1002559,HATAWAY,P00111642,F,18-25,20,1,Harare,Northern,Govt,Clothing & Apparel,3,5442,NULL,NULL
1003592,LOGAN,P00177942,M,55+,56,0,MatebeleLand East,Southern,Construction,Clothing & Apparel,1,5442,NULL,NULL
1000065,ROBINSON,P00293242,F,36-45,45,0,Mashonaland West,Southern,Hospitality,Clothing & Apparel,3,5442,NULL,NULL
1005894,HAEHN,P00004742,F,36-45,43,1,Midlands South,Eastern,Banking,Clothing & Apparel,2,5441,NULL,NULL
1004076,RUTHERFORD,P00151742,F,26-35,35,1,Mashonaland West,Southern,Agriculture,Clothing & Apparel,2,5441,NULL,NULL
1001021,HAMPTON,P00109742,F,36-45,45,0,Vungu,Central,Chemical,Clothing & Apparel,3,5440,NULL,NULL
1003997,CORDREY,P00136542,F,36-45,37,0,MatebeleLand East,Southern,Construction,Books,4,5440,NULL,NULL
1004476,BATES,P00249642,F,46-50,47,0,Mashonaland,Western,IT Sector,Clothing & Apparel,2,5440,NULL,NULL
1004979,MOZZI,P00174442,F,36-45,38,0,MatebeleLand,Southern,IT Sector,Clothing & Apparel,3,5440,NULL,NULL
1004312,TAYLOR,P00231942,M,26-35,30,0,MatebeleLand North,Central,Chemical,Clothing & Apparel,2,5439,NULL,NULL
1003792,SUITE NECTAR INVESTMENTS,P00367042,F,26-35,28,1,MatebeleLand East,Southern,Healthcare,Clothing & Apparel,4,5438,NULL,NULL
1003438,STARSKY,P00034742,M,26-35,31,0,MatebeleLand North,Central,Construction,Clothing & Apparel,1,5438,NULL,NULL
1003438,STARSKY,P00034742,M,26-35,31,0,MatebeleLand North,Central,Construction,Clothing & Apparel,4,5438,NULL,NULL
1004156,VAN DE WALKER,P00118542,F,55+,58,1,MatebeleLand North,Central,Healthcare,Clothing & Apparel,1,5438,NULL,NULL
1000175,RICHARDSON,P00063042,M,26-35,27,1,MatebeleLand East,Southern,Retail,Clothing & Apparel,2,5437,NULL,NULL
1002092,VERBECK,P00246842,F,55+,90,0,Mutare,Southern,IT Sector,Clothing & Apparel,1,5436,NULL,NULL
1003476,AVAZOV,P0096942,F,51-55,53,0,Harare,Northern,Food Processing,Clothing & Apparel,4,5436,NULL,NULL
1002886,PIPER,P00165642,F,18-25,25,0,Mashonaland West,Southern,IT Sector,Clothing & Apparel,4,5436,NULL,NULL
1004887,DEGARMO,P00182442,F,18-25,24,0,MatebeleLand North,Central,Retail,Clothing & Apparel,2,5436,NULL,NULL
1001158,BONIFAY,P00145842,M,36-45,45,1,Mutare,Southern,Food Processing,Clothing & Apparel,4,5435,NULL,NULL
1002703,WALKER,P00174942,F,36-45,36,1,Mahusekwa,Eastern,Lawyer,Clothing & Apparel,3,5435,NULL,NULL
1006009,CALCOTTE,P00157542,M,26-35,27,0,Vungu,Central,Automobile,Clothing & Apparel,2,5435,NULL,NULL
1005838,JRG PROPERTIES,P00289042,M,46-50,47,1,Midlands North,Western,Govt,Clothing & Apparel,4,5435,NULL,NULL
1003823,STEVENS,P00233442,F,55+,59,0,Harare,Northern,Banking,Clothing & Apparel,1,5435,NULL,NULL
1003558,PEDIGO,P00057942,F,18-25,25,1,MatebeleLand North,Central,Banking,Clothing & Apparel,2,5435,NULL,NULL
1005526,CURBSIDE PROPERTIES,P00188742,M,36-45,45,0,MatebeleLand North,Central,Construction,Clothing & Apparel,2,5435,NULL,NULL
1000022,BURTON,P00080342,F,18-25,23,0,Midlands North,Western,Lawyer,Clothing & Apparel,3,5434,NULL,NULL
1000180,LEWCHALERMWONG,P00202242,F,46-50,47,1,MatebeleLand South,Central,IT Sector,Clothing & Apparel,4,5433,NULL,NULL
1003000,HAEHN,P00112142,F,26-35,33,1,Mutare,Southern,Lawyer,Clothing & Apparel,2,5432,NULL,NULL
1005769,HAYES,P00177442,F,46-50,49,1,Mashonaland,Western,Healthcare,Clothing & Apparel,2,5432,NULL,NULL
1002685,RUTHERFORD,P00177442,F,46-50,48,0,Mashonaland South,Central,Automobile,Clothing & Apparel,4,5432,NULL,NULL
1005361,CROUCH,P00089342,M,51-55,53,1,Mashonaland South,Central,Hospitality,Clothing & Apparel,1,5432,NULL,NULL
1000192,VANDERGRIFF,P00229742,F,18-25,24,0,Mutare,Southern,IT Sector,Clothing & Apparel,1,5431,NULL,NULL
1000259,VON HOPFFGARTEN,P00293242,F,26-35,33,0,Harare,Northern,Aviation,Clothing & Apparel,2,5431,NULL,NULL
1000376,HORST,P00183442,F,36-45,40,0,Midlands North,Western,Hospitality,Clothing & Apparel,3,5430,NULL,NULL
1005108,PEGRAM,P00176842,M,26-35,33,0,Mashonaland,Western,Retail,Clothing & Apparel,4,5430,NULL,NULL
1004177,WAITE,P00260042,F,36-45,44,0,Mahusekwa,Eastern,Chemical,Clothing & Apparel,4,5428,NULL,NULL
1004436,HAMMER,P00265742,F,26-35,35,0,MatebeleLand East,Southern,IT Sector,Clothing & Apparel,2,5428,NULL,NULL
1005879,HARDISON,P00140742,M,36-45,43,0,MatebeleLand East,Southern,Healthcare,Clothing & Apparel,4,5428,NULL,NULL
1001058,KIMBROUGH,P00005042,M,26-35,29,1,MatebeleLand North,Central,Automobile,Clothing & Apparel,3,5428,NULL,NULL
1004345,BANNACH,P00002742,M,26-35,33,0,Harare,Northern,Retail,Clothing & Apparel,1,5427,NULL,NULL
1004345,BANNACH,P00002742,M,26-35,33,0,Mashonaland North,Northern,Retail,Clothing & Apparel,4,5427,NULL,NULL
1004309,HUBBARD,P00249542,F,26-35,28,0,MatebeleLand South,Central,Healthcare,Clothing & Apparel,2,5426,NULL,NULL
1001666,GARCIA,P00213242,F,26-35,34,0,Mashonaland,Western,Retail,Clothing & Apparel,4,5425,NULL,NULL
1005077,ZHENG,P00191742,F,26-35,30,1,Mashonaland,Western,Lawyer,Clothing & Apparel,1,5424,NULL,NULL
1005795,GRIZZARD,P00182142,F,26-35,30,0,MatebeleLand North,Central,Banking,Clothing & Apparel,2,5424,NULL,NULL
1005913,GARCIA GARCIA,P00159442,M,18-25,18,1,Mashonaland West,Southern,Retail,Clothing & Apparel,2,5423,NULL,NULL
1003752,SMITH,P0099342,M,18-25,20,0,Harare,Northern,Govt,Clothing & Apparel,3,5422,NULL,NULL
1003727,GOMEZ,P00359642,F,36-45,40,1,Mashonaland,Western,Food Processing,Clothing & Apparel,2,5422,NULL,NULL
1001835,FLETCHER,P00214442,F,26-35,29,1,MatebeleLand North,Central,Banking,Clothing & Apparel,4,5422,NULL,NULL
1003705,BROWN,P00102242,F,46-50,47,1,MatebeleLand South,Central,Healthcare,Clothing & Apparel,1,5421,NULL,NULL
1000740,FINCHER,P00119142,F,26-35,30,1,MatebeleLand North,Central,IT Sector,Clothing & Apparel,2,5421,NULL,NULL
1000780,LEWCHALERMWONG,P00192042,F,26-35,28,1,MatebeleLand North,Central,Aviation,Clothing & Apparel,2,5420,NULL,NULL
1004671,RODRIGUEZ,P0099242,F,26-35,29,0,Mashonaland South,Central,Banking,Clothing & Apparel,4,5420,NULL,NULL
1004391,SWINT,P00302742,M,18-25,24,1,Mutare,Southern,Govt,Clothing & Apparel,3,5419,NULL,NULL
1000780,LEWCHALERMWONG,P00046142,F,26-35,27,1,Midlands Central,Northern,Lawyer,Clothing & Apparel,4,5419,NULL,NULL
1004409,COUNTRY CLUB INVESTORS,P00003942,F,26-35,27,0,MatebeleLand East,Southern,IT Sector,Clothing & Apparel,4,5419,NULL,NULL
1001395,LOGAN,P00006842,F,26-35,27,0,Mashonaland South,Central,Healthcare,Clothing & Apparel,3,5418,NULL,NULL
1004726,GRUN,P00302642,M,36-45,44,1,Mashonaland,Western,Govt,Clothing & Apparel,3,5417,NULL,NULL
1002457,TOBITT,P00348642,F,26-35,28,1,Mashonaland South,Central,Healthcare,Clothing & Apparel,1,5416,NULL,NULL
1002059,UPIERREZ,P00170442,F,36-45,45,0,Mashonaland South,Central,Textile,Clothing & Apparel,3,5416,NULL,NULL
1002957,SPICKARD,P00207942,F,18-25,25,1,Mahusekwa,Eastern,Aviation,Clothing & Apparel,2,5415,NULL,NULL
1004468,HORST,P00110942,M,36-45,36,0,Mashonaland,Western,Healthcare,Clothing & Apparel,4,5415,NULL,NULL
1004277,BOGER,P00246142,F,36-45,40,0,Midlands Central,Northern,Automobile,Clothing & Apparel,2,5414,NULL,NULL
1005840,DE DIMAS,P00266642,M,0-17,12,0,Midlands South,Eastern,Retail,Clothing & Apparel,3,5414,NULL,NULL
1001407,LINDNER,P00125742,M,36-45,37,1,MatebeleLand North,Central,IT Sector,Clothing & Apparel,3,5414,NULL,NULL
1001641,LASH,P00073842,F,26-35,27,1,MatebeleLand East,Southern,Hospitality,Clothing & Apparel,3,5413,NULL,NULL
1005950,JONES,P00139542,F,26-35,30,0,Mashonaland West,Southern,Aviation,Clothing & Apparel,2,5412,NULL,NULL
1000566,MILLER,P00110842,F,26-35,30,0,MatebeleLand North,Central,Media,Clothing & Apparel,3,5412,NULL,NULL
1002537,PHILLIPS,P00071442,F,36-45,36,0,Mashonaland South,Central,Healthcare,Clothing & Apparel,3,5411,NULL,NULL
1005788,JUMP,P00170442,M,26-35,27,0,Mutare,Southern,Construction,Clothing & Apparel,4,5410,NULL,NULL
1003705,BROWN,P00183642,F,46-50,47,0,Midlands Central,Northern,Retail,Clothing & Apparel,2,5410,NULL,NULL
1006036,KEANE,P00247542,M,26-35,33,0,MatebeleLand South,Central,Media,Sports Products,1,5410,NULL,NULL
1001947,SLOAN,P00285442,F,26-35,28,1,Midlands North,Western,Chemical,Clothing & Apparel,2,5409,NULL,NULL
1000855,STORKSON,P00171642,M,18-25,22,0,Mashonaland West,Southern,IT Sector,Clothing & Apparel,2,5409,NULL,NULL
1001149,CRISWELL,P00242742,F,26-35,30,1,Mashonaland West,Southern,Banking,Clothing & Apparel,3,5409,NULL,NULL
1001796,ELDER,P00319342,F,51-55,55,0,Mashonaland West,Southern,Healthcare,Clothing & Apparel,3,5409,NULL,NULL
1005367,WACHTER,P00117742,F,18-25,24,0,MatebeleLand North,Central,Healthcare,Clothing & Apparel,2,5409,NULL,NULL
1004062,KELLEY,P00334242,F,26-35,31,0,Mutare,Southern,Construction,Clothing & Apparel,1,5408,NULL,NULL
1002701,HAMLOW,P00328342,F,46-50,47,1,Mahusekwa,Eastern,Lawyer,Clothing & Apparel,4,5408,NULL,NULL
1002888,ELLIS,P00214442,F,26-35,31,1,Midlands North,Western,IT Sector,Clothing & Apparel,3,5408,NULL,NULL
1004802,LONG,P00359242,F,55+,69,0,Midlands North,Western,Food Processing,Clothing & Apparel,4,5408,NULL,NULL
1002288,THIEL,P00242742,F,0-17,12,1,Harare,Northern,Lawyer,Clothing & Apparel,3,5408,NULL,NULL
1004236,SORRELL,P00234742,M,26-35,34,0,MatebeleLand North,Central,IT Sector,Clothing & Apparel,4,5408,NULL,NULL
1005350,HEDLEY,P00028042,F,18-25,24,1,MatebeleLand North,Central,Construction,Clothing & Apparel,1,5407,NULL,NULL
1001033,BEARD,P00037442,F,26-35,32,0,Mashonaland South,Central,Healthcare,Clothing & Apparel,4,5407,NULL,NULL
1004570,GROVES,P00278642,F,46-50,48,1,Mutare,Southern,Automobile,Clothing & Apparel,1,5406,NULL,NULL
1003988,MORENO,P00219842,M,26-35,35,1,Midlands Central,Northern,Govt,Clothing & Apparel,2,5406,NULL,NULL
1001647,RICHARDSON,P00028542,F,18-25,18,1,Mashonaland West,Southern,Govt,Clothing & Apparel,2,5406,NULL,NULL
1005172,PYATT,P00022542,M,36-45,38,0,MatebeleLand South,Central,Lawyer,Clothing & Apparel,4,5406,NULL,NULL
1002097,GLASS,P00127442,F,18-25,22,0,Midlands North,Western,IT Sector,Clothing & Apparel,2,5405,NULL,NULL
1001835,FLETCHER,P00319442,F,26-35,28,1,Mashonaland,Western,Healthcare,Clothing & Apparel,2,5405,NULL,NULL
1005626,O'MALLEY,P00261442,F,55+,74,0,Midlands South,Eastern,IT Sector,Clothing & Apparel,3,5404,NULL,NULL
1004676,BAKAER,P00150542,F,46-50,49,0,Midlands,Northern,Automobile,Clothing & Apparel,2,5403,NULL,NULL
1001274,SHARP,P00116542,M,46-50,49,1,Mashonaland South,Central,Healthcare,Clothing & Apparel,3,5402,NULL,NULL
1004425,BATES,P00012842,F,36-45,44,1,Harare,Northern,Aviation,Clothing & Apparel,1,5401,NULL,NULL
1001694,FLAX,P00250642,F,26-35,32,1,Midlands South,Eastern,Textile,Clothing & Apparel,2,5401,NULL,NULL
1005445,KROFT,P00251242,F,26-35,33,0,Midlands South,Eastern,Govt,Clothing & Apparel,1,5401,NULL,NULL
1001976,GILGEN,P00367042,F,36-45,44,0,Mashonaland West,Southern,Govt,Clothing & Apparel,2,5401,NULL,NULL
1002665,MIDDLEBROOKS,P00128242,F,36-45,36,0,MatebeleLand North,Central,Lawyer,Clothing & Apparel,2,5401,NULL,NULL
1005595,WARNER,P00249542,F,26-35,30,0,Midlands South,Eastern,Govt,Clothing & Apparel,1,5400,NULL,NULL
1006014,JONES,P00207942,F,46-50,47,1,MatebeleLand East,Southern,Banking,Clothing & Apparel,4,5397,NULL,NULL
1003067,JOHNSON,P00182442,M,26-35,27,0,MatebeleLand North,Central,IT Sector,Clothing & Apparel,2,5397,NULL,NULL
1000957,BONIFAY,P00240842,F,36-45,40,1,Mashonaland South,Central,Automobile,Clothing & Apparel,3,5397,NULL,NULL
1003594,BURNETT,P00194442,F,0-17,12,0,Midlands South,Eastern,Healthcare,Clothing & Apparel,3,5396,NULL,NULL
1005814,RAMIREZ,P00025442,F,26-35,31,1,MatebeleLand North,Central,Hospitality,Clothing & Apparel,1,5396,NULL,NULL
1005345,MAYNARD,P00313342,M,26-35,32,1,MatebeleLand North,Central,Govt,Clothing & Apparel,4,5396,NULL,NULL
1003648,MARSHALL,P00023442,F,18-25,22,0,Mashonaland South,Central,Construction,Clothing & Apparel,1,5396,NULL,NULL
1001219,CREASY,P00138442,F,26-35,27,0,Harare,Northern,Lawyer,Clothing & Apparel,1,5394,NULL,NULL
1000319,DUCK,P00299142,M,51-55,54,0,Midlands,Northern,IT Sector,Clothing & Apparel,4,5394,NULL,NULL
1003683,JARMAN,P00313542,F,26-35,35,1,Harare,Northern,Lawyer,Clothing & Apparel,2,5393,NULL,NULL
1004388,MURO,P00282742,F,46-50,47,0,Mahusekwa,Eastern,Food Processing,Clothing & Apparel,1,5391,NULL,NULL
1005236,CARLTON,P00265242,F,26-35,30,1,Midlands Central,Northern,IT Sector,Clothing & Apparel,4,5391,NULL,NULL
1002572,ESPOSITO,P00233842,F,36-45,36,0,Mahusekwa,Eastern,IT Sector,Clothing & Apparel,1,5390,NULL,NULL
1001641,LASH,P00277542,F,26-35,34,1,Harare,Northern,Hospitality,Clothing & Apparel,3,5390,NULL,NULL
1000550,STOIAN,P00278042,F,46-50,50,0,MatebeleLand North,Central,Chemical,Clothing & Apparel,2,5390,NULL,NULL
1004333,RESIDE,P00174542,F,51-55,55,1,Mashonaland,Western,Banking,Clothing & Apparel,4,5389,NULL,NULL
1002446,MURO,P00221542,F,18-25,21,0,MatebeleLand North,Central,Healthcare,Clothing & Apparel,4,5389,NULL,NULL
1001880,OLSON,P00142142,F,36-45,37,0,MatebeleLand North,Central,Media,Clothing & Apparel,1,5389,NULL,NULL
1002753,SMITH,P00129542,M,51-55,52,1,MatebeleLand North,Central,Banking,Clothing & Apparel,2,5389,NULL,NULL
1002540,SADOWSKY,P00302942,M,46-50,48,0,Mahusekwa,Eastern,IT Sector,Clothing & Apparel,2,5388,NULL,NULL
